chris-bangay-3,Spawn,spawn
breton-mcphee,Red Circus,red-circus,Jerk Factory,jerk-factory,Spawn,spawn
emily-hawkins,The Collective,the-collective,Spawn,spawn
joel-beck,Jerk Factory,jerk-factory,Spawn,spawn
rebecca-pinsent,Spawn,spawn
djordje-lepir,Spawn,spawn
flora-hay,Spawn,spawn
brittany-fairweather,Spawn,spawn
maggie-mccarthy-1,Spawn,spawn
jamie-frampton,Spawn,spawn
gaelyn-mcmackin,Spawn,spawn
sydney-brooks,Spawn,spawn
christina-coulombe,The Collective,the-collective,Spawn,spawn
sam-munn,The Collective,the-collective,Spawn,spawn
dragan-veselinovic,Spawn,spawn
sean-roach-2,Spawn,spawn
calvin-drost,Spawn,spawn
leland-morehouse,Spawn,spawn
jonathan-murray,Spawn,spawn
alex-brewster,Spawn,spawn
quinn-mercer,Spawn,spawn
peter-macdonald-1,Spawn,spawn
seth-porter,Spawn,spawn,High Tide Open,team-nb,High Tide Women,team-nb
andrea-patterson-1,Spawn,spawn
lizanne-vanderlee,Spawn,spawn
jacques-andre-doucet,Spawn,spawn
nick-boudreault,Spawn,spawn
brennan-mcconaghy,Spawn,spawn
tristan-blair-hicks,Spawn,spawn
mimi-pan,Rolling Thunder Open,rolling-thunder-open,Mischief Open,mischief-open,T.T,tt
ted-chu,Blackfish,blackfish,T.T,tt
kimberly-ho,Zephyr,zephyr,T.T,tt
graeme-barber-1,Blackfish,blackfish,T.T,tt
garbo-lee-1,T.T,tt
samantha-mew-1,T.T,tt
taylor-nadon-1,Blackfish,blackfish,T.T,tt,Cannibals,cannibals
wendy-lebreton,Zephyr,zephyr,Homegrown,homegrown,T.T,tt
jacqueline-chan-1,Vortex Open,vortex,T.T,tt,Vortex Women,vortex
krystie-lee,T.T,tt
grace-freiheit,T.T,tt,Cannibals,cannibals
lily-huang,T.T,tt
carol-wu,Wendigo,wendigo,T.T,tt,Koi,koi
lydia-rasmusens-1,T.T,tt
kayla-zhu-1,T.T,tt
julia-wu,T.T,tt
justin-ho,Blackfish,blackfish,T.T,tt,Mio Grape,mio-grape
jazz-groden-gilchrist,Goldfish,fishblack,Blackfish,blackfish,Refinery,refinery,T.T,tt
nicholas-yun,Banana Cutters,fight-club,T.T,tt,Mio Grape,mio-grape,Goomba Gang,best-coast
michael-yi,Mischief Women,mischief-women,Blackfish,blackfish,Refinery,refinery,T.T,tt
billy-chai,T.T,tt
neil-tyacke-1,T.T,tt
brennan-seid,Blackfish,blackfish,T.T,tt,Mio Grape,mio-grape
aldrich-fruto-1,T.T,tt
bretton-tan,Grand Trunk,grand-trunk,T.T,tt
dan-ritz-1,Thunder,thunder
jonathan-nelson-1,Maverick,maverick,Thunder,thunder,Crash,crash
ben-mccarron,Thunder,thunder
jena-oxenham,Thunder,thunder
nadine-lozon,Thunder,thunder
alina-rehkopf,Thunder,thunder
melissa-ellis-1,Thunder,thunder
sarah-burke-1,Union,union,TOX6ix,tox6ix,Max Power,max-power,Thunder,thunder
erica-doucette,Korra,korra,Quick & Dirty,quick-dirty,The Grind,quick-dirty,Thunder,thunder
angela-nyhout,Thunder,thunder
laura-anne-sheehan,Thunder,thunder
dorothy-skonieczka,PPF,ppf,Thunder,thunder
may-nguyen-1,Thunder,thunder
lauren-dawson,Thunder,thunder
krista-burns,Thunder,thunder
vittoria-fonte,Thunder,thunder
breanne-cuddington,Thunder,thunder
peter-mullen,Thunder,thunder,Crash,crash
paul-klausen,Goose,goose,Thunder,thunder
sean-doucette-1,Maverick,maverick,Thunder,thunder
jd-hamel,Thunder,thunder
greg-taylor-3,Thunder,thunder,Crash,crash
john-agda,Goose,goose,Maverick,maverick,Thunder,thunder
kelvin-kung,Thunder,thunder
jameson-hyde,Thunder,thunder
bryan-yeung,Goose,goose,Thunder,thunder
alex-chmura,Thunder,thunder
meyrick-hodgson,Thunder,thunder
alex-hoss,Thunder,thunder
kyle-ramsey,Thunder,thunder
steven-wright,Thunder,thunder
jodie-palmer,Thunder,thunder
kyal-oh,Mint,mint,Thunder,thunder
james-leen,Thunder,thunder
ryan-waters,Thunder,thunder
thomas-bissett,Thunder,thunder
alex-chapman,Thunder,thunder
bill-foreman,Thunder,thunder
seth-lovell,Thunder,thunder
daniel-macpherson,Thunder,thunder
blake-nicholls,Thunder,thunder
mathew-wajzer,Thunder,thunder
lachlan-white,Thunder,thunder
nate-bills-1,Thunder,thunder
tom-boyle-1,Thunder,thunder
matthew-hannah,Thunder,thunder
nicholas-lelli,Thunder,thunder
rhys-macalpine-1,Thunder,thunder
angus-macdonald,Thunder,thunder
anthony-ohagan,Thunder,thunder
daniel-reeve-2,Thunder,thunder
harrison-revai,Thunder,thunder
aksels-smits,Thunder,thunder
dennis-tran,Thunder,thunder
matt-hickey-1,Thunder,thunder
marcie-chaudet,Wendigo,wendigo,Thunder,thunder
laura-anne-tuck,Thrift Shop,thrift-shop,Thunder,thunder,Crash,crash
dario-zgrablic,Too Bad,too-bad,Thunder,thunder,Crash,crash
kristen-leal,PPF,ppf,Thunder,thunder
donna-dupuis,PPF,ppf,Thunder,thunder,Crash,crash
andria-dearden,Thunder,thunder
audrey-fu,MMV,mmv,Thunder,thunder,Crash,crash
nicole-nagy,Max Power,team-name,Thunder,thunder
melissa-morlidge,Nox,nox,Thunder,thunder
serena-foo,Thunder,thunder
amber-crosbie,Thunder,thunder
courtney-clayson,Thunder,thunder
rachel-mixer,Thunder,thunder
heather-bouchard,Thunder,thunder
kymme-kim,Thunder,thunder
luisa-cicconi,Thunder,thunder
katherine-mazereeuw,Thunder,thunder
yvonne-chau,Thunder,thunder
carlie-sorgini,Thunder,thunder
sam-vandermyden,Thunder,thunder
rhiannon-hodgson-1,Thunder,thunder
alyssa-short,Thunder,thunder,PPF BEEs,ppf-bees
emily-ling,Thunder,thunder
samantha-mccabe,Thunder,thunder
sarah-walther,Thunder,thunder
morganna-turner,Skerj,skerj,Thunder,thunder
aurelie-sinclair,Thunder,thunder
nathan-klym,Goose,goose,Maverick,maverick,Thunder,thunder
justin-deweerd-1,Maverick,maverick,Thunder,thunder,Crash,crash
stewart-russell,Maverick,maverick,Thunder,thunder
shaun-guerin,Goose,goose,Thunder,thunder
alex-bedley-1,Goose,goose,Thunder,thunder
lucas-parsons,Thunder,thunder
jeff-kroes,Thunder,thunder
peter-duggins,Thunder,thunder
david-wulff,Thunder,thunder
chad-harris-1,Thunder,thunder
justin-degeer-1,Maverick,maverick,Thunder,thunder
curtis-reason,COAT,coat,Thunder,thunder
tim-likely-2,Thunder,thunder
jacob-macpherson,Thunder,thunder
adam-van-ymeren,Goose,goose,Critical Mass,critical-mass,Thunder,thunder,Crash,crash
ben-saleh-1,Goose,goose,Thunder,thunder
jake-redekopp,Thunder,thunder,Crash,crash
scott-downing-1,Thunder,thunder
sean-rowe,Thunder,thunder,Uproar Open,uproar
devon-asemota,Stud,synergy,Thunder,thunder
griffin-hergott-1,Thunder,thunder
michael-roberts-2,Backdraft,backdraft,The Grind,quick-dirty,Quick & Dirty,quick-dirty,Trail Mix,trail-mix
kerri-kightley,Rogue Squadron,rogue-squadron,Nightfury Soars,nightfury-soars,Backdraft,backdraft,Trail Mix,trail-mix,Foxx,foxx
marisa-hart,TOX6ix,tox6ix,Zen,zen,Trail Mix,trail-mix
christine-leung,Backdraft,backdraft,The Grind,quick-dirty,Quick & Dirty,quick-dirty,Trail Mix,trail-mix
shayda-alizadeh,Zen,zen,Trail Mix,trail-mix
elena-ung,Quick & Dirty,quick-dirty,The Grind,quick-dirty,Trail Mix,trail-mix
laura-wiese,Max Power,max-power,NoBS,nobs,Trail Mix,trail-mix,Bingo & Chill,bingo-chill
jocelyn-blazey,Foxx,foxx,Nightfury Soars,nightfury-soars,Backdraft,backdraft,Trail Mix,trail-mix
sarah-biro,Skerj,skerj,Thrift Shop,thrift-shop,Trail Mix,trail-mix
jess-jia,TOX6ix,tox6ix,Trail Mix,trail-mix
chris-loat,Max Power,max-power,Max Power,team-name,Trail Mix,trail-mix,Best Before,best-before
gareth-cawley,Max Power,max-power,Best Before,best-before,Zen,zen,Trail Mix,trail-mix
jeff-steele,Max Power,max-power,NoBS,nobs,Trail Mix,trail-mix
jonathan-brunetti,NoBS,nobs,Zen,zen,Trail Mix,trail-mix
nelson-le,Trail Mix,trail-mix
kyle-wheaton,Skerj,skerj,Trail Mix,trail-mix
ryan-dorosch,Quick & Dirty,quick-dirty,The Grind,quick-dirty,Trail Mix,trail-mix
jarel-villarroya,Silverbacks,the-silverbacks,MMV,mmv,Trail Mix,trail-mix
ivan-pienaar,MMV,mmv,Trail Mix,trail-mix
albert-mac-1,Trail Mix,trail-mix
preston-steinke,Trail Mix,trail-mix
warren-tang,Union,union
katie-buck,Union,union,Max Power,max-power
erin-mcmahon,Union,union,Terra,terra,NoBS,nobs
erin-dahlke,Union,union
melanie-henderson-1,Union,union,NoBS,nobs
ashley-james,Union,union
malissa-lundgren,Union,union
sachin-raina,Union,union,GOAT,goat
matt-kirk,Best Before,best-before,Union,union,Max Power,max-power,Midnight Release,midnight-release,NoBS,nobs
matt-chellew,Union,union,Midnight Release,midnight-release,Shepherds,shepherds
steven-lee-2,Union,union,Midnight Release,midnight-release
scott-innes,Union,union
mateusz-bocian,Union,union,Max Power,max-power,Grand Trunk,grand-trunk
cory-galloway,Union,union,Max Power,max-power
sean-henderson,Union,union
michael-jones-4,Union,union
malissa-lundgren-1,Union,union,Zen,zen
michelle-chandler,Terra,terra,Lotus,lotus,Lily,lily,Union,union,Midnight Release,midnight-release
stina-thim,Union,union
patrick-dolan,Union,union
peyton-leung,Union,union,Zen,zen,Shepherds,shepherds
aaron-kucherawy,Union,union,Midnight Release,midnight-release,Max Power,max-power
jacky-hau,Union,union,Grand Trunk,grand-trunk,Nagano '98,nagano-98,GOAT,goat
norman-lew,Union,union,Max Power,max-power,Grand Trunk,grand-trunk
nick-pannu,Union,union
lindsay-earle-1,Union,union,Midnight Release,midnight-release,Zephyr,zephyr
catherine-pak,Union,union,Stella A,stella-a,Zen,zen
alex-boross-harmer,Union,union,Lotus,lotus
sky-powell,Union,union,Maverick,maverick
rhyin-newell,Grand Trunk,grand-trunk,Best Before,best-before,Braun Squad,braun-squad,Zen,zen,Union,union,Maverick,maverick,Goose,goose
eric-blanchard,Union,union,Max Power,max-power,TFT,tft
eamonn-pinto-1,Union,union,Grand Trunk,grand-trunk
daniel-wong-1,Union,union,Midnight Release,midnight-release,Grand Trunk,grand-trunk,ROY,roy
cameron-dunning,Union,union,Max Power,max-power,NoBS,nobs,Zen,zen
andy-kubinec,Union,union,Max Power,max-power
kevin-rabichow-1,Union,union
nathaniel-faries,Union,union,Maverick,maverick
alyne-azucena,Union,union,Lotus,lotus,Backdraft,backdraft
alyona-koulanova-3,Union,union
danielle-leung,Union,union,Max Power,max-power,Lotus,lotus,Zen,zen
destin-mcquillan,Union,union,TOX6ix,tox6ix,Quick & Dirty,quick-dirty,The Grind,quick-dirty
jacqueline-man-1,Union,union,Max Power,max-power,PPF,ppf
jamee-nepom,Union,union,TOX6ix,tox6ix
madeleine-channen,Union,union,Zen,zen
emily-tran,Union,union,TOX6ix,tox6ix
rebecca-mesburis,Union,union
bryan-smith-4,Union,union,Quick & Dirty,quick-dirty,The Grind,quick-dirty
bryan-yue,Union,union,Max Power,max-power,Grand Trunk,grand-trunk,Nagano '98,nagano-98
chase-heinemann,Union,union,ROY,roy,Zen,zen
david-kaufman-1,Union,union,Maverick,maverick
jeff-mcclelland,Union,union,Quick & Dirty,quick-dirty,The Grind,quick-dirty,Backdraft,backdraft
kevin-chao,Union,union,Blackfish,blackfish,Grand Trunk,grand-trunk,Goose,goose
mikael-zappetti,Union,union,BOAT,boat,Grand Trunk,grand-trunk
nikko-gaston,Union,union
jeffrey-woo-2,Union,union
keegan-lee-newbury,Union,union,Zen,zen,Uproar Open,uproar
jordan-atchison,Union,union,Maverick,maverick,Goose,goose,Crash,crash
jack-weitzman,Union,union
david-lachs,Union,union
kamensky-nikita,Union,union
marina-sidunova,Union,union
maria-kondakova,Union,union
mariya-safonova,Union,union
arina-bukreeva,Union,union
dasha-andryushina,Union,union
elizaveta-zvonareva,Union,union
ekaterina-feklistova,Union,union
irina-gurova,Union,union
gleb-podorozhniy,Union,union
stanislav-gurov,Union,union
kirill-udalov,Union,union
luka-grubin,Union,union
daniil-sviridov,Union,union
kamal-al-mohamed,Union,union
dyakov-roman,Union,union
claire-remington,Victoria Gulls n' Buoys,victoria-gull-n-buoys
david-whitney-brown,Blackfish,blackfish,Victoria Gulls n' Buoys,victoria-gull-n-buoys
lorissa-corrie,Victoria Gulls n' Buoys,victoria-gull-n-buoys
juli-ohsada,Victoria Gulls n' Buoys,victoria-gull-n-buoys
nekita-sidhho-1,Victoria Gulls n' Buoys,victoria-gull-n-buoys
amanda-kong-3,Victoria Gulls n' Buoys,victoria-gull-n-buoys
monica-whitney-brown,Victoria Gulls n' Buoys,victoria-gull-n-buoys
trevor-knechtel-2,Victoria Gulls n' Buoys,victoria-gull-n-buoys
patrick-church,Blackfish,blackfish,Victoria Gulls n' Buoys,victoria-gull-n-buoys
pascal-begin-nose,Blackfish,blackfish,Victoria Gulls n' Buoys,victoria-gull-n-buoys,Cannibals,cannibals
peter-galbraith-1,Victoria Gulls n' Buoys,victoria-gull-n-buoys
alex-beek-1,Victoria Gulls n' Buoys,victoria-gull-n-buoys
jamie-hoo-fatt,Zen,zen
angelia-hughes,The Grind,quick-dirty,Quick & Dirty,quick-dirty,Stella B,stella-b,Zen,zen
alejandra-zapata,Zen,zen,Lily,lily
chelsea-jackson,Nox,nox,Zen,zen
dana-matson,Quick & Dirty,quick-dirty,The Grind,quick-dirty,Zen,zen
nadine-steenhoek-1,Lotus,lotus,Zen,zen
sarah-bates,Lotus,lotus,Thrift Shop,thrift-shop,Zen,zen,NoBS,nobs
vaylen-petrella,TOX6ix,tox6ix,Lotus,lotus,Zen,zen
bromley-switzer,Prairie Fire,dyna,Terra,terra,Zen,zen,Bingo & Chill,bingo-chill
monica-taylor,Zen,zen,Backdraft,backdraft
shawn-lee-1,Max Power,max-power,Zen,zen
matthew-machina,Max Power,max-power,Zen,zen
marc-hodges,Silverbacks,the-silverbacks,NoBS,nobs,Zen,zen
jason-chan-1,Max Power,max-power,Max Power,team-name,Zen,zen,Best Before,best-before
kieran-bol,Quick & Dirty,quick-dirty,The Grind,quick-dirty,Zen,zen
tom-jennings-1,Zen,zen
nicolas-zuniga,ROY,roy,Zen,zen
kevin-groniger,Zen,zen
marcel-frenette-corniellis,Too Bad,too-bad,Max Power,max-power,Max Power,team-name,Zen,zen
brandon-neild,NADS,nads,Zen,zen
blue-mcclellan-1,Zen,zen
christopher-wang,Too Bad,too-bad,Max Power,max-power,ROY,roy,Zen,zen
julie-kwan,Terra,terra,Thrift Shop,thrift-shop,Zen,zen,Lily,lily
agatha-hodsman,Thrift Shop,thrift-shop,Backdraft,backdraft,Zen,zen,Nox,nox,Max Power,max-power,NoBS,nobs
jennifer-lam-1,Zen,zen,Lily,lily
bill-li,MMV,mmv,NoBS,nobs,Zen,zen
finlay-dsilva,ROY,roy,Zen,zen
da-yu,Zen,zen,Nonsuch,nonsuch
jason-wu-2,COAT,coat,ROY,roy,Zen,zen
nicholas-ong-1,Zen,zen
kevin-lam-3,Too Bad,too-bad,Zen,zen
oski-turanoglu,MMV,mmv,Zen,zen
erik-luft,Zen,zen
chris-wang-1,Zen,zen
rosalind-sham,TOX6ix,tox6ix,Zen,zen,Lily,lily
allison-soong,Nox,nox,Zen,zen,Lily,lily
bonnie-tang,Zen,zen
yi-zhou-2,Zen,zen
bill-banaag,ROY,roy,Zen,zen
david-wu-1,Zen,zen
david-tang-1,Too Bad,too-bad,Zen,zen
alexander-grynszpan,Zen,zen
kawa-cheng-1,Grand Trunk,grand-trunk,Zen,zen
rob-grundy,Max Power,team-name,Zen,zen,Uproar Open,uproar,Max Power,max-power,TORO Open,toro
adam-clay,Zen,zen
alex-brittain-boisvert,Zen,zen,Backdraft,backdraft
wesley-gardner,Zen,zen
chelsea-jackson-1,Zen,zen
michael-godfrey-1,NoBS,nobs,Zen,zen
lucy-chu,TOX6ix,tox6ix,Zen,zen
hilary-lam,Zen,zen
bethany-wong,TOX6ix,tox6ix,Zen,zen
raphaela-so,Zen,zen
viki-nguyen-1,Lotus,lotus,Zen,zen,Lily,lily
hugo-lynch,MMV,mmv,Zen,zen
cody-johnson-2,MMV,mmv,Zen,zen
ian-kwan,Zen,zen
david-ip,Too Bad,too-bad,ROY,roy,Zen,zen
enoch-chan,Zen,zen
daniel-jacobs,Zen,zen
darrel-nantais,MMV,mmv,Max Power,max-power,Max Power,team-name,Zen,zen
ian-bone,Grand Trunk,grand-trunk,Zen,zen,ROY,roy
mason-westfall,Zen,zen
jay-ramos,Too Bad,too-bad,Zen,zen
michaela-hershberger-1,Zen,zen
janelle-roby,Zen,zen
jacqui-hayworth,TOX6ix,tox6ix,Zen,zen,MMV,mmv
sarah-baxendale,Zen,zen
veronica-wong,NoBS,nobs,Zen,zen
vivian-liu,Nox,nox,TOX6ix,tox6ix,Zen,zen
sabrina-wu,Zen,zen
julie-dewolf,TOX6ix,tox6ix,Zen,zen
darrel-nantais-1,Zen,zen
kenny-zhou,Grand Trunk,grand-trunk,Zen,zen
patrick-kirkwood,MMV,mmv,Stud,synergy,Zen,zen
josh-grainger,Zen,zen,Backdraft,backdraft
travis-dewolf-1,MMV,mmv,Zen,zen
jacob-edwards-schell,Zen,zen,Uproar Open,uproar
quinn-smith,Zen,zen,Uproar Open,uproar
gabriel-gefter,Club M - Magma,club-m-magma,Zen,zen,Uproar Open,uproar
benjamin-buckman,Zen,zen
lindsay-chong-1,Zen,zen
anna-maria-li,Zen,zen
arla-good,Zen,zen
angela-yu,Zen,zen
sarah-lam,Zen,zen
maggie-li,TOX6ix,tox6ix,Zen,zen
maria-lugo,Zen,zen
celina-tran,TOX6ix,tox6ix,Zen,zen,Lily,lily
kelly-smith,Zen,zen
michelle-ng-2,Zen,zen
isabelle-pacleb,MMV,mmv,Zen,zen
colin-thompson-1,MMV,mmv,Zen,zen
eric-palmitesta,Quick & Dirty,quick-dirty,The Grind,quick-dirty,Zen,zen
bryan-tran-1,MMV,mmv,Zen,zen
robert-jackson-4,MMV,mmv,Zen,zen
andrew-ho-4,Zen,zen
arthur-yan,Too Bad,too-bad,Zen,zen
david-so,Magma,magma,Zen,zen,Banana Cutters,fight-club
daniel-ngai,ROY,roy,Zen,zen
jekeb-dawson,Camp X 2019 Open,camp-x,Stud,synergy,Zen,zen
stephen-pristupa,ROY,roy,Zen,zen
jacob-edwards-schell-1,Zen,zen
cassie-wong,TOX6ix,tox6ix,Max Power,max-power,Zen,zen
melanie-tran,Zen,zen
parker-bollmann-2,Braun Squad,braun-squad,Zen,zen
dave-hochhalter,Furious George,furious-george,Alberta Flatball Club,alberta-flatball-club
nevin-root-1,Alberta Flatball Club,alberta-flatball-club
troy-redshaw,Rogue Hippo,rogue-hippo,Alberta Flatball Club,alberta-flatball-club
tyler-hochhalter,Alberta Flatball Club,alberta-flatball-club
tierney-fitzgerald,Phantoms,phantoms,Alberta Flatball Club,alberta-flatball-club,DNA,dna
john-russell,Cannons: Junior Open,cannons-m,Alberta Flatball Club,alberta-flatball-club
sean-fortosky,Bunny Thugs,bunny-thugs,Alberta Flatball Club,alberta-flatball-club
michael-elliott,Rogue Hippo,rogue-hippo,Alberta Flatball Club,alberta-flatball-club
seb-toth,Alberta Flatball Club,alberta-flatball-club
andrew-dirgo,Rogue Hippo,rogue-hippo,Alberta Flatball Club,alberta-flatball-club
justice-paul,Bunny Thugs,bunny-thugs,Homegrown,homegrown,Alberta Flatball Club,alberta-flatball-club
alex-ramadan,Alberta Flatball Club,alberta-flatball-club
ethan-christensen,Alberta Flatball Club,alberta-flatball-club
cole-niawchuk,Alberta Flatball Club,alberta-flatball-club
ryan-lacy,Alberta Flatball Club,alberta-flatball-club
everett-greenways,Rogue Hippo,rogue-hippo,Alberta Flatball Club,alberta-flatball-club
mark-unterschultz,Alberta Flatball Club,alberta-flatball-club
jordan-vogel-1,Alberta Flatball Club,alberta-flatball-club
brad-dawson,Alberta Flatball Club,alberta-flatball-club
matthew-hoehne,Alberta Flatball Club,alberta-flatball-club
austin-neufeld,Alberta Flatball Club,alberta-flatball-club
rishigan-manilall-1,Alberta Flatball Club,alberta-flatball-club
luke-nealon,Alberta Flatball Club,alberta-flatball-club
cesar-montes-martinez,Alberta Flatball Club,alberta-flatball-club
nigel-lendsay-program-director,Alberta Flatball Club,alberta-flatball-club
alexandre-bedard,Alberta Flatball Club,alberta-flatball-club
eric-hochhalter,Berta Flatball Club,aberta-flatball-club
greg-wentworth,Rogue Hippo,rogue-hippo,Berta Flatball Club,aberta-flatball-club
jayden-platt-1,Rogue Hippo,rogue-hippo,Berta Flatball Club,aberta-flatball-club
jeff-hatton,Rogue Hippo,rogue-hippo,Berta Flatball Club,aberta-flatball-club,Phantoms,phantoms
eric-tremblay-1,Berta Flatball Club,aberta-flatball-club
austin-cheng,Berta Flatball Club,aberta-flatball-club
han-bai,Berta Flatball Club,aberta-flatball-club,Whitefish,whitefish
peter-harrington-2,Berta Flatball Club,aberta-flatball-club
nicholas-babiak,Rogue Hippo,rogue-hippo,Berta Flatball Club,aberta-flatball-club
pramodh-senarath-yapa,Berta Flatball Club,aberta-flatball-club
brennan-grover,Berta Flatball Club,aberta-flatball-club
garret-hollis,Rogue Hippo,rogue-hippo,Berta Flatball Club,aberta-flatball-club
taher-jafferjee,Berta Flatball Club,aberta-flatball-club
jason-kully-1,Berta Flatball Club,aberta-flatball-club
parker-strong,Berta Flatball Club,aberta-flatball-club
samuel-faszer,Berta Flatball Club,aberta-flatball-club
daniel-mitchell-6,Berta Flatball Club,aberta-flatball-club
jon-billiau,Berta Flatball Club,aberta-flatball-club
keaton-seaby,Berta Flatball Club,aberta-flatball-club
paul-pertich,Berta Flatball Club,aberta-flatball-club
stephen-chin-1,Berta Flatball Club,aberta-flatball-club
daniel-bilyk,Berta Flatball Club,aberta-flatball-club
cameron-remus-1,Rogue Hippo,rogue-hippo,Berta Flatball Club,aberta-flatball-club
brendan-lacy,Berta Flatball Club,aberta-flatball-club
korey-kobylka,Berta Flatball Club,aberta-flatball-club
thomas-ganley,Berta Flatball Club,aberta-flatball-club
steen-wilson,Berta Flatball Club,aberta-flatball-club
aaron-chan-1,Blackfish,blackfish,Refinery,refinery
lucas-main,Goldfish,fishblack,Blackfish,blackfish,Refinery,refinery
alex-jew,Rolling Thunder Open,rolling-thunder-open,Blackfish,blackfish,Eclipse Open,eclipse-open,Mischief Women,mischief-women,Refinery,refinery,Vanguard Open,misfit-4-open,Rolling Thunder Women,rolling-thunder-women,Eclipse Women,eclipse-women,Mischief Open,mischief-open
andrew-ling,Jerk Factory,pogey-train,Blackfish,blackfish,Grand Trunk,grand-trunk,NADS,nads
eddison-ng,Blackfish,blackfish
edward-guo,Eclipse Women,eclipse-women,Blackfish,blackfish,Eclipse Open,eclipse-open,Banana Cutters,fight-club
eric-teng,Blackfish,blackfish,DNA,dna
gagan-chatha,Vortex Open,vortex,Blackfish,blackfish,Furious George,furious-george,DNA,dna,Vortex Women,vortex
jacob-mundo,Blackfish,blackfish
jordan-dhillon,Vortex Open,vortex,Blackfish,blackfish,DNA,dna,Vortex Women,vortex
jordan-mcgregor,Phoenix,phoenix,Blackfish,blackfish
joshua-tan-1,Blackfish,blackfish,ROY,roy,Mio Grape,mio-grape
justin-chan-1,Blackfish,blackfish
kenny-wu,Blackfish,blackfish
levi-jeske,Vintage Open,vertigo,Blackfish,blackfish,DNA,dna
marcus-yeung-1,Blackfish,blackfish,DNA,dna
nicholas-okuma,Blackfish,blackfish
russell-hamilton,Goldfish,fishblack,Blackfish,blackfish,Refinery,refinery,DNA,dna
sam-creed-1,Blackfish,blackfish
samson-hoy,Furious George,furious-george,Blackfish,blackfish,Mio Grape,mio-grape,Mischief Open,mischief-open
ryan-knowles,Blackfish,blackfish,Muriqui,vancouver-masters
basil-furrer,Blackfish,blackfish
colin-clay-1,Blackfish,blackfish
graeme-barber,Blackfish,blackfish
graham-landon,Blackfish,blackfish
ken-lau,Blackfish,blackfish
francisco-mogollon,Blackfish,blackfish,Homegrown,homegrown
ryan-kremsater,Blackfish,blackfish
rumi-tejpar-1,Blackfish,blackfish
kevin-tian-1,Blackfish,blackfish,Grand Trunk,grand-trunk,ROY,roy
james-rankin,Blackfish,blackfish,Homegrown,homegrown
peter-yu,Blackfish,blackfish,Goomba Gang,best-coast,Furious George,furious-george,Banana Cutters,fight-club,Mio Grape,mio-grape
fred-lam,Furious George,furious-george,Blackfish,blackfish
brandon-grant,Vortex Open,vortex,Blackfish,blackfish,DNA,dna,Vortex Women,vortex,Goldfish,fishblack
keanen-grant,Blackfish,blackfish
brayden-gee,Furious George,furious-george,Blackfish,blackfish,Mio Grape,mio-grape,Goomba Gang,best-coast
eric-furugori,Blackfish,blackfish
keane-knapp,Blackfish,blackfish
kevin-greer-2,Blackfish,blackfish
kevin-schellenberg,Blackfish,blackfish
carson-clark-1,Blackfish,blackfish,Grand Trunk,grand-trunk,ROY,roy
nicholas-lin,Banana Cutters,fight-club,Blackfish,blackfish,Mio Grape,mio-grape,Goomba Gang,best-coast
jon-hayduk-6,Blackfish,blackfish
jesse-mckay-1,Blackfish,blackfish,Mio Grape,mio-grape
arthur-gonigberg,Blackfish,blackfish
ian-cheng,Goldfish,fishblack,Blackfish,blackfish,Refinery,refinery
kent-engano,Goldfish,fishblack,Blackfish,blackfish,Refinery,refinery
mark-soto,Blackfish,blackfish
ozair-peracha,Blackfish,blackfish
sergio-rosas,Blackfish,blackfish
sascha-lo,Mischief Open,mischief-open,Blackfish,blackfish,Mio Grape,mio-grape
reynaldo-arteaga,Blackfish,blackfish
kevin-chu,Blackfish,blackfish,Mio Grape,mio-grape,Banana Cutters,fight-club
ben-burelle,Furious George,furious-george,Blackfish,blackfish
alexander-ferguson,Blackfish,blackfish
pierre-yves-lavertu,Montreal Old Star,montreal-old-star,Blackfish,blackfish
david-stelck,Rolling Thunder Open,rolling-thunder-open,Blackfish,blackfish,Eclipse Open,eclipse-open,Rogue Hippo,rogue-hippo,Refinery,refinery,Goldfish,fishblack
jeffrey-leung,Blackfish,blackfish
einer-lim,Blackfish,blackfish,Mio Grape,mio-grape
ryan-sun,Blackfish,blackfish
brian-nguyen,Banana Cutters,fight-club,Blackfish,blackfish,Mio Grape,mio-grape,Goomba Gang,best-coast
william-vu,Furious George,furious-george,Blackfish,blackfish,Mio Grape,mio-grape,Banana Cutters,fight-club
clement-yip,Blackfish,blackfish,Refinery,refinery
robbie-moore,Blackfish,blackfish,Refinery,refinery
jon-hayduk-3,Vintage Open,vertigo,Blackfish,blackfish,Uproar Open,uproar
ryan-hoy,Banana Cutters,fight-club,Blackfish,blackfish,Goomba Gang,best-coast
nikolai-savas,Blackfish,blackfish,Refinery,refinery
lok-tin-lam,Blackfish,blackfish,Refinery,refinery,Homegrown,homegrown
michael-webster,Blackfish,blackfish
derek-zhao,Blackfish,blackfish
kevin-chan-3,Blackfish,blackfish,Refinery,refinery,Banana Cutters,fight-club,Mio Grape,mio-grape,Mischief Open,mischief-open
ari-nitikman,Furious George,furious-george,Blackfish,blackfish,Mischief Open,mischief-open
maximilian-leibersberger,Blackfish,blackfish
joshua-harms-1,Goldfish,fishblack,Blackfish,blackfish
andy-lu,Blackfish,blackfish
sancho-mccann,Blackfish,blackfish,Refinery,refinery
derek-santos-1,Blackfish,blackfish
bryan-kuo,Blackfish,blackfish,Grand Trunk,grand-trunk
jonah-lee-ash,Furious George,furious-george,Blackfish,blackfish,Refinery,refinery
